Time,Mag,Lat,Long,Depth,Day,Month
17,2.13,36.961,-120.7651667,43.25,25,10
9,2.11,37.9355,-122.0585,13.25,25,10
1,2.1,38.858,-122.8221667,1.26,25,10
0,2.12,38.6765,-122.8955,7.59,25,10
21,2.28,36.644,-121.2663333,8.99,24,10
1,2.49,36.4351667,-120.6523333,18.83,24,10
17,2.03,37.3025,-121.6721667,6.16,22,10
8,2.11,38.8725,-122.8161667,3.23,22,10
5,2.13,38.7958333,-122.767,0.57,22,10
10,2.39,37.705,-122.9698333,3.83,21,10
9,2.67,38.825,-122.7896667,3.12,20,10
4,2.2,38.7443333,-122.7331667,1.41,20,10
21,2.14,38.8361667,-122.798,2.52,19,10
17,2.96,36.431,-120.6606667,20.22,19,10
7,2.48,37.7733333,-122.1898333,6.2,19,10
23,2.03,36.5365,-121.1236667,6.35,17,10
8,2.7,38.8113333,-122.8223333,3.16,16,10
7,2.34,36.8438333,-121.569,4.62,16,10
14,3.32,38.8128333,-122.7913333,3.56,15,10
4,2.06,37.7415,-121.9271667,9.97,14,10
10,2.42,36.4956667,-121.074,6.18,13,10
7,2.34,36.8611667,-121.4058333,7.4,13,10
23,2.25,36.4356667,-120.657,18.49,11,10
22,2.27,36.844,-121.5776667,5.37,11,10
18,3.12,36.4456667,-120.642,18.65,11,10
17,2.47,37.4305,-121.7985,4.52,11,10
17,2.82,37.4313333,-121.7973333,4.51,11,10
6,2.27,38.7891667,-122.4361667,10.06,11,10
18,2.06,38.7545,-122.7203333,1.93,6,10
0,2.11,36.6646667,-121.2891667,7.85,6,10
18,2.22,36.6511667,-121.2665,4.54,5,10
19,2.22,36.667,-121.2876667,4.91,4,10
20,2.4,36.5966667,-121.2023333,7.37,3,10
15,2.16,38.7921667,-122.7685,3.57,3,10
12,4.15,38.775,-122.767,3.12,3,10
10,2.84,38.8243333,-122.7898333,2.71,2,10
7,3.73,38.8201667,-122.7916667,4.09,2,10
5,2.19,36.5735,-121.1655,2.76,2,10
7,2.02,37.3871667,-121.7415,6.37,1,10
6,2.35,36.2396667,-120.8151667,7,1,10
21,2.06,36.4335,-120.6566667,18.21,30,9
13,2.77,36.8725,-120.9705,0.11,30,9
9,2.07,36.5915,-121.189,5.97,30,9
5,2,36.6621667,-121.2911667,6.63,30,9
23,2.77,36.876,-120.976,4.87,29,9
8,3.75,36.6665,-121.2925,6.63,29,9
2,3.14,36.6576667,-121.2876667,5.93,29,9
2,3.35,36.6631667,-121.2893333,7.41,29,9
2,2.31,36.6615,-121.2921667,5.74,29,9
7,2.09,38.8106667,-122.8121667,0.04,28,9
1,2.3,38.8048333,-122.776,0.82,28,9
1,2,36.8735,-120.9825,2.95,28,9
1,3.12,38.807,-122.7788333,0.97,28,9
1,2.13,38.7993333,-122.7741667,0.13,28,9
0,3.33,36.8761667,-120.9695,3.05,28,9
23,2.35,38.8356667,-122.8108333,0.35,27,9
6,2.3,37.721,-120.2201667,25.2,26,9
20,2.64,36.646,-121.2673333,7.8,25,9
18,2.21,38.8133333,-122.7916667,2.81,24,9
12,2.23,36.6553333,-121.2813333,5.99,24,9
7,2.17,37.638,-122.5013333,9.11,24,9
0,2.12,38.7751667,-122.7478333,0.99,24,9
18,2.26,36.6438333,-121.2645,7.31,22,9
11,2.37,38.7991667,-122.818,3.02,22,9
6,2.13,36.6571667,-121.2845,6.84,20,9
6,2.62,36.6578333,-121.2826667,7.26,20,9
2,2.66,37.7373333,-121.9275,10.65,20,9
10,2.72,37.3255,-122.0705,7.27,19,9
9,2.35,37.8853333,-121.962,10.92,19,9
11,2.61,36.576,-121.124,9.07,18,9
10,2.52,36.384,-120.9536667,6.65,18,9
7,3.56,36.639,-121.2578333,9.58,17,9
7,2.83,38.8196667,-122.8038333,2.93,17,9
4,2.76,38.7933333,-122.7283333,1.72,17,9
8,2.03,36.9593333,-121.5883333,6.38,16,9
6,2.54,36.96,-121.591,6.98,16,9
6,3.31,36.6426667,-121.2665,10.5,16,9
2,2.4,36.0058333,-121.4635,12.84,16,9
0,2.02,36.641,-121.2601667,9.07,16,9
19,2.82,36.66,-121.2851667,6.37,15,9
19,2.4,36.6555,-121.2801667,9.22,15,9
19,3.24,37.9481667,-122.0618333,14.3,15,9
14,2.04,36.6336667,-121.2521667,9.35,15,9
12,2.51,36.6545,-121.2765,5.75,15,9
12,4.71,36.6455,-121.274,10.1,15,9
3,2.53,36.5655,-121.1545,2.93,15,9
23,2.57,37.9373333,-122.0648333,12.45,14,9
23,2.06,37.939,-122.0601667,13.63,14,9
22,2.07,37.9481667,-122.063,12.86,14,9
22,4.46,37.938,-122.057,13.97,14,9
22,2.45,37.9375,-122.0595,13.47,14,9
18,2.58,37.258,-121.5118333,7.88,13,9
16,2.87,37.258,-121.511,8.76,13,9
5,2.07,38.7623333,-122.7278333,2.04,12,9
5,2.15,38.7605,-122.7263333,2.52,12,9
2,3.25,37.3818333,-121.7328333,9.27,9,9
7,2.11,38.8165,-122.7995,2.83,8,9
6,2.81,36.6396667,-121.2601667,9.51,8,9
16,2.06,37.2603333,-121.5055,9.5,6,9
18,2.01,37.458,-121.814,5.67,5,9
8,3.54,37.6598333,-122.5145,7.45,5,9
11,2.07,38.8318333,-122.7893333,1.99,4,9
10,2.54,36.8231667,-121.5601667,7.66,4,9
19,2.37,38.8376667,-122.7693333,1.2,3,9
14,2.36,36.8371667,-121.5703333,4.99,1,9
18,2.17,37.7356667,-121.9291667,10.31,30,8
18,2.77,37.7368333,-121.9278333,10.46,30,8
16,2.59,37.7386667,-121.9241667,10.98,30,8
1,2.26,37.898,-122.157,6.72,30,8
1,2.01,36.6843333,-121.3095,3.83,30,8
18,2.01,37.7381667,-121.9296667,10.35,29,8
15,2.78,36.892,-121.2418333,6.68,29,8
8,2.03,37.7365,-121.9241667,8.18,29,8
6,2.25,37.7375,-121.9293333,10.16,29,8
17,2.06,36.4718333,-121.0515,7.06,28,8
23,2.59,38.828,-122.8011667,2.07,27,8
7,2.44,38.8386667,-122.8265,1.68,27,8
7,2.84,38.8388333,-122.8265,2.63,27,8
16,2.05,36.5945,-121.1928333,7.04,26,8
10,2.47,36.59,-121.1903333,7.01,26,8
5,2.04,36.586,-121.087,11.25,26,8
1,2.27,36.583,-121.0806667,11.2,26,8
22,2.12,36.7245,-121.3925,6.67,25,8
23,2.72,36.5885,-121.187,6.82,24,8
22,3.23,36.5921667,-121.1926667,7.05,24,8
20,2.3,36.8248333,-121.5591667,5.42,24,8
10,2.57,36.823,-121.5498333,5.33,24,8
1,2.18,37.895,-122.1568333,6.64,24,8
18,2.03,38.8086667,-122.8128333,1.95,22,8
8,2.17,36.4673333,-121.0415,7.19,21,8
12,2.81,38.7928333,-122.7551667,2.92,18,8
9,2.49,38.8061667,-122.7915,3.08,18,8
15,2.13,38.7988333,-122.7685,1.45,16,8
15,2.65,38.7983333,-122.7703333,1.06,16,8
15,2.49,36.6001667,-121.0526667,9.67,15,8
8,2.28,36.9028333,-121.3243333,6.19,15,8
16,2.43,36.7568333,-121.4315,9.24,14,8
16,2.71,36.761,-121.4271667,10.58,14,8
10,2.11,36.5848333,-121.168,3.77,14,8
10,2.4,36.5851667,-121.1688333,3.78,14,8
2,2.84,36.601,-121.199,5.82,13,8
1,2.43,36.483,-121.0226667,5.4,13,8
1,2.51,36.6015,-121.1978333,5.17,13,8
0,2.18,36.6026667,-121.2045,5.97,13,8
23,3.82,36.6031667,-121.202,6.03,12,8
21,2.49,36.5973333,-121.196,6.11,12,8
20,3.28,36.5998333,-121.1986667,6.04,12,8
15,2.44,36.6365,-121.2558333,9.94,12,8
13,2.36,38.4445,-122.4938333,9.71,11,8
14,2.84,38.741,-122.7208333,1.71,9,8
13,2.57,37.7183333,-122.5656667,8.34,9,8
12,2.73,38.7886667,-122.7545,0.17,9,8
11,2.55,37.7191667,-122.5648333,8.95,9,8
12,2.25,36.5606667,-121.1151667,4.35,8,8
13,2.44,36.536,-121.1201667,4.28,7,8
5,2.07,36.772,-120.885,0.11,6,8
0,2.01,37.0598333,-121.11,0.2,6,8
10,2.42,38.2871667,-122.1795,10.3,4,8
0,2.48,37.427,-121.7698333,9.75,1,8
14,2.02,38.7855,-122.7556667,2.48,31,7
0,2,36.8363333,-121.5633333,4.36,24,7
7,3.6,38.7718333,-122.4518333,10.16,23,7
4,2.01,36.7815,-120.8858333,5.21,21,7
0,2.55,37.2438333,-122.0576667,9.15,21,7
0,2.02,37.2425,-122.061,9.19,21,7
21,2.1,38.8336667,-123.0053333,5.14,20,7
17,2.12,38.4323333,-122.499,7.12,20,7
0,2.31,38.81,-122.814,3.68,20,7
11,2.17,38.788,-122.7753333,3.25,19,7
21,2.49,37.7481667,-122.1533333,4.97,18,7
15,2.01,37.9873333,-121.8625,0.89,17,7
4,2.4,37.492,-121.8091667,8.59,17,7
22,2.75,38.8258333,-122.7981667,2.63,15,7
20,2.14,38.7903333,-122.7805,3.8,13,7
3,2.45,37.3555,-121.7178333,6.34,13,7
6,2.7,36.5821667,-121.177,1.98,11,7
3,2.12,36.4691667,-121.0278333,7.87,11,7
1,2.56,36.5796667,-121.173,2.05,11,7
21,2.65,37.2585,-121.637,5.97,8,7
13,2.66,37.3478333,-121.5961667,7.67,8,7
10,2.26,38.7993333,-122.8198333,3.63,8,7
19,2.12,38.8301667,-122.8103333,2.18,7,7
15,2.63,38.7695,-122.4481667,9.77,6,7
1,2.15,38.789,-122.7568333,0.99,6,7
7,2.28,38.833,-122.8066667,2.63,4,7
0,2.89,36.7933333,-121.3088333,9.93,3,7
8,2.21,38.7701667,-122.7285,0.73,1,7
1,2.62,38.7768333,-122.4511667,10.3,1,7
18,2.22,38.375,-122.4178333,10.48,31,6
12,2.42,36.5998333,-121.2055,7.83,31,6
22,2.39,38.7516667,-122.7131667,1.19,30,6
4,2.1,36.7673333,-121.3608333,10.58,30,6
16,2.38,37.448,-121.6863333,7.23,28,6
19,2.22,36.6933333,-121.3185,3.16,27,6
4,2.26,38.8361667,-122.795,1.88,27,6
2,2.85,36.6953333,-121.3248333,3.78,27,6
2,3.7,36.6938333,-121.3231667,4.13,27,6
10,2.31,38.5826667,-121.872,11.62,26,6
4,2.14,36.6665,-121.281,2.64,26,6
9,2.8,36.9588333,-121.5866667,4.17,23,6
23,2.22,38.8275,-122.791,1.4,21,6
8,2.16,36.7588333,-121.4383333,10.78,21,6
8,2.44,38.7911667,-122.769,2.56,20,6
8,3.19,38.7908333,-122.7705,3.21,20,6
15,2,38.8041667,-122.8223333,1.62,19,6
0,2.11,36.5213333,-121.1051667,10.75,17,6
14,2.08,37.8098333,-121.7618333,10.15,16,6
13,3.2,37.8186667,-121.7603333,11.71,16,6
13,4.31,37.8186667,-121.7568333,12.38,16,6
13,3.3,37.2723333,-121.6455,6.83,15,6
23,2.77,38.8241667,-122.8575,3.02,14,6
0,2.28,36.618,-121.2345,5.2,14,6
6,2.08,38.807,-122.8141667,3.37,12,6
3,2.02,38.7681667,-122.7161667,1.5,12,6
14,2,36.483,-121.0628333,7.99,10,6
2,2.31,37.8626667,-122.2425,10.03,10,6
17,2.39,36.5831667,-121.0411667,7.9,7,6
19,2.04,36.5708333,-121.2233333,4.24,5,6
6,2.08,36.9868333,-122.2513333,1.81,5,6
20,3.18,38.8395,-122.8228333,2.22,2,6
11,2.28,38.5333333,-122.6521667,8.21,2,6
10,2.87,36.5106667,-120.767,8.55,2,6
9,2.11,37.635,-122.4805,6.72,2,6
10,2.43,37.4116667,-121.7568333,8.59,1,6
11,2.26,38.8083333,-122.7885,3.14,29,5
8,2.07,38.8338333,-122.7446667,0.62,29,5
8,2.14,38.8021667,-122.8195,2.53,29,5
18,2.04,38.8243333,-122.8085,1.47,27,5
1,2.46,37.3896667,-121.7393333,7.24,26,5
7,2.16,37.3876667,-121.742,6.53,25,5
7,2.01,38.818,-122.7651667,2.02,24,5
6,3.01,36.8773333,-121.617,8.23,22,5
18,2.4,36.5685,-121.0771667,8.74,20,5
6,2.46,38.8056667,-122.8228333,2.14,20,5
19,2.24,38.1613333,-122.2951667,6.85,19,5
13,3.26,36.4383333,-121.0148333,9.24,18,5
5,2.46,36.4983333,-121.0761667,4.36,18,5
23,2.57,36.7583333,-121.4351667,11.39,17,5
15,2.74,36.7616667,-121.4371667,10.64,17,5
18,2.03,38.76,-122.6986667,0.99,16,5
18,2.3,38.7478333,-122.7173333,1.62,16,5
11,2.1,36.2996667,-120.8805,6.46,16,5
3,2.5,38.7893333,-122.7683333,2.06,16,5
18,2.4,37.6356667,-122.4796667,6.55,14,5
15,2.38,38.8233333,-122.7575,0.77,14,5
1,2.24,38.805,-122.777,2.09,14,5
19,2.4,36.7628333,-122.0615,7.14,13,5
11,2.42,36.567,-121.0336667,12.17,13,5
3,2.35,38.3845,-122.2208333,11.57,13,5
21,2.07,38.1166667,-122.2538333,7.38,12,5
1,2.7,38.3871667,-122.2158333,11.46,12,5
14,2.08,37.7996667,-121.5845,3.23,11,5
13,2.99,37.7978333,-121.6053333,3.67,11,5
0,2.14,38.8165,-122.8213333,2.99,11,5
0,2.04,38.8065,-122.8281667,2.51,11,5
0,4.07,38.8136667,-122.8233333,1.97,11,5
0,3.09,36.8913333,-121.2425,8.47,11,5
18,2.51,36.6493333,-121.2685,6.27,10,5
2,2.48,38.836,-122.7955,1.91,9,5
3,2.92,36.8683333,-121.277,8.56,8,5
12,2.23,38.794,-122.7786667,3.5,7,5
8,2.18,38.7918333,-122.7628333,1.12,7,5
23,2.09,36.7818333,-121.4356667,10.02,6,5
21,2.05,36.6245,-121.2335,5.63,6,5
11,2.09,38.8081667,-122.8271667,2.66,4,5
6,2.05,38.7983333,-122.8143333,2.82,4,5
21,2.33,38.8338333,-122.796,1.94,3,5
18,2.25,38.8261667,-122.8041667,0.98,3,5
18,2.2,38.8261667,-122.8015,2.58,3,5
18,3.88,38.8336667,-122.7973333,2.86,3,5
13,2.16,38.8153333,-122.812,2.8,3,5
13,2.28,36.4148333,-120.7615,14.86,3,5
11,2.11,37.8038333,-122.1898333,4.5,2,5
13,2.62,36.6628333,-121.2828333,4.67,1,5